الشركة,المستودع,الصنف,الوصف,تاريخ القيد,تاريخ النظام,نوع الحركة,رقم الحركة,رقم سند متصل,الكمية,الرصيد,Column1
SHK,FGWH,1031002,شيخ الكار مكعبات مرقة الدجاج 20 غم 1*24*24,1/12/2026,1/12/2026,تسليم,26000082,,-240,-95,
SHK,FGWH,1031002,شيخ الكار مكعبات مرقة الدجاج 20 غم 1*24*24,1/12/2026,1/12/2026,تسليم,26000082,,-24,-119,
SHK,FGWH,1031002,شيخ الكار مكعبات مرقة الدجاج 20 غم 1*24*24,1/12/2026,1/12/2026,تسليم,26000074,,-120,-239,
SHK,FGWH,1031002,شيخ الكار مكعبات مرقة الدجاج 20 غم 1*24*24,1/12/2026,1/12/2026,مرتجع بيع,26000006,,24,-215,
SHK,FGWH,1031002,شيخ الكار مكعبات مرقة الدجاج 20 غم 1*24*24,1/12/2026,1/12/2026,تسليم,26000075,,-22,-237,
SHK,FGWH,1031002,شيخ الكار مكعبات مرقة الدجاج 20 غم 1*24*24,1/12/2026,1/12/2026,تسليم,26000075,,-2,-239,
SHK,FGWH,1031002,شيخ الكار مكعبات مرقة الدجاج 20 غم 1*24*24,1/12/2026,1/12/2026,مرتجع بيع,26000006,,240,1,
SHK,FGWH,1031002,شيخ الكار مكعبات مرقة الدجاج 20 غم 1*24*24,1/14/2026,1/14/2026,تسليم,26000122,,-120,-119,
SHK,FGWH,1031002,شيخ الكار مكعبات مرقة الدجاج 20 غم 1*24*24,1/14/2026,1/14/2026,فاتورة شراء,26000064,,12000,11881,
SHK,FGWH,1031002,شيخ الكار مكعبات مرقة الدجاج 20 غم 1*24*24,1/18/2026,1/18/2026,تسليم,26000159,,-44,11837,
SHK,FGWH,1031002,شيخ الكار مكعبات مرقة الدجاج 20 غم 1*24*24,1/18/2026,1/18/2026,تسليم,26000159,,-4,11833,
SHK,FGWH,1031002,شيخ الكار مكعبات مرقة الدجاج 20 غم 1*24*24,1/18/2026,1/18/2026,فاتورة شراء,26000117,,7200,19033,
SHK,FGWH,1031002,شيخ الكار مكعبات مرقة الدجاج 20 غم 1*24*24,1/18/2026,1/18/2026,فاتورة شراء,26000088,,14400,33433,
SHK,FGWH,1031002,شيخ الكار مكعبات مرقة الدجاج 20 غم 1*24*24,1/18/2026,1/18/2026,تسليم,26000167,,-22,33411,
SHK,FGWH,1031002,شيخ الكار مكعبات مرقة الدجاج 20 غم 1*24*24,1/18/2026,1/18/2026,تسليم,26000167,,-2,33409,
SHK,FGWH,1031002,شيخ الكار مكعبات مرقة الدجاج 20 غم 1*24*24,1/18/2026,1/18/2026,تسليم,26000165,,-12,33397,
SHK,FGWH,1031002,شيخ الكار مكعبات مرقة الدجاج 20 غم 1*24*24,1/18/2026,1/18/2026,تسليم,26000164,,-132,33265,
SHK,FGWH,1031002,شيخ الكار مكعبات مرقة الدجاج 20 غم 1*24*24,1/18/2026,1/18/2026,تسليم,26000164,,-12,33253,
SHK,FGWH,1031002,شيخ الكار مكعبات مرقة الدجاج 20 غم 1*24*24,1/18/2026,1/18/2026,تسليم,26000165,,-132,33121,
SHK,FGWH,1031002,شيخ الكار مكعبات مرقة الدجاج 20 غم 1*24*24,1/19/2026,1/19/2026,تسليم,26000179,,-1,33120,
SHK,FGWH,1031002,شيخ الكار مكعبات مرقة الدجاج 20 غم 1*24*24,1/20/2026,1/20/2026,تسليم,26000205,,-720,32400,
SHK,FGWH,1031002,شيخ الكار مكعبات مرقة الدجاج 20 غم 1*24*24,1/20/2026,1/20/2026,تسليم,26000205,,-72,32328,
SHK,FGWH,1031002,شيخ الكار مكعبات مرقة الدجاج 20 غم 1*24*24,1/21/2026,1/21/2026,تسليم,26000218,,-240,32088,
SHK,FGWH,1031002,شيخ الكار مكعبات مرقة الدجاج 20 غم 1*24*24,1/22/2026,1/22/2026,تسليم,26000235,,-12,32076,
SHK,FGWH,1031002,شيخ الكار مكعبات مرقة الدجاج 20 غم 1*24*24,1/22/2026,1/22/2026,تسليم,26000235,,-132,31944,
SHK,FGWH,1031002,شيخ الكار مكعبات مرقة الدجاج 20 غم 1*24*24,1/25/2026,1/25/2026,فاتورة بيع,260000017,,-240,31704,
SHK,FGWH,1031002,شيخ الكار مكعبات مرقة الدجاج 20 غم 1*24*24,1/25/2026,1/25/2026,فاتورة بيع,260000017,,-24,31680,
SHK,FGWH,1031002,شيخ الكار مكعبات مرقة الدجاج 20 غم 1*24*24,1/26/2026,1/26/2026,تسليم,26000258,,-2,31678,
SHK,FGWH,1031002,شيخ الكار مكعبات مرقة الدجاج 20 غم 1*24*24,1/26/2026,1/26/2026,تسليم,26000271,,-840,30838,
SHK,FGWH,1031002,شيخ الكار مكعبات مرقة الدجاج 20 غم 1*24*24,1/26/2026,1/26/2026,تسليم,26000258,,-22,30816,
SHK,FGWH,1031002,شيخ الكار مكعبات مرقة الدجاج 20 غم 1*24*24,1/26/2026,1/26/2026,تسليم,26000274,,-2,30814,
SHK,FGWH,1031002,شيخ الكار مكعبات مرقة الدجاج 20 غم 1*24*24,1/26/2026,1/26/2026,تسليم,26000274,,-22,30792,
SHK,FGWH,1031002,شيخ الكار مكعبات مرقة الدجاج 20 غم 1*24*24,1/26/2026,1/26/2026,تسليم,26000288,,-600,30192,
SHK,FGWH,1031002,شيخ الكار مكعبات مرقة الدجاج 20 غم 1*24*24,1/27/2026,1/27/2026,تسليم,26000295,,-480,29712,
SHK,FGWH,1031002,شيخ الكار مكعبات مرقة الدجاج 20 غم 1*24*24,1/27/2026,1/27/2026,فاتورة شراء,26000171,,1560,31272,
SHK,FGWH,1031002,شيخ الكار مكعبات مرقة الدجاج 20 غم 1*24*24,1/27/2026,1/27/2026,تسليم,26000295,,-48,31224,
SHK,FGWH,1031002,شيخ الكار مكعبات مرقة الدجاج 20 غم 1*24*24,1/27/2026,1/27/2026,فاتورة شراء,26000268,,-1560,29664,
SHK,FGWH,1031002,شيخ الكار مكعبات مرقة الدجاج 20 غم 1*24*24,1/28/2026,1/28/2026,تسليم,26000327,,-12000,17664,
SHK,FGWH,1031002,شيخ الكار مكعبات مرقة الدجاج 20 غم 1*24*24,1/29/2026,1/29/2026,مرتجع بيع,26000078,,264,17928,
SHK,FGWH,1031002,شيخ الكار مكعبات مرقة الدجاج 20 غم 1*24*24,1/29/2026,1/29/2026,تسليم,26000349,,-22,17906,
SHK,FGWH,1031002,شيخ الكار مكعبات مرقة الدجاج 20 غم 1*24*24,1/29/2026,1/29/2026,تسليم,26000342,,-2,17904,
SHK,FGWH,1031002,شيخ الكار مكعبات مرقة الدجاج 20 غم 1*24*24,1/29/2026,1/29/2026,تسليم,26000349,,-2,17902,
SHK,FGWH,1031002,شيخ الكار مكعبات مرقة الدجاج 20 غم 1*24*24,1/31/2026,1/31/2026,تسليم,26000352,,-12,17890,
SHK,FGWH,1031002,شيخ الكار مكعبات مرقة الدجاج 20 غم 1*24*24,1/31/2026,1/31/2026,تسليم,26000352,,-132,17758,
SHK,FGWH,1031002,شيخ الكار مكعبات مرقة الدجاج 20 غم 1*24*24,2/1/2026,2/1/2026,تسليم,26000369,,-240,17518,
SHK,FGWH,1031002,شيخ الكار مكعبات مرقة الدجاج 20 غم 1*24*24,2/1/2026,2/1/2026,تسليم,26000369,,-24,17494,
SHK,FGWH,1031002,شيخ الكار مكعبات مرقة الدجاج 20 غم 1*24*24,2/1/2026,2/1/2026,تحويل خروج,26000003,101,-48,17446,
SHK,FGWH,1031002,شيخ الكار مكعبات مرقة الدجاج 20 غم 1*24*24,2/3/2026,2/3/2026,تسليم,26000410,,-22,17424,
SHK,FGWH,1031002,شيخ الكار مكعبات مرقة الدجاج 20 غم 1*24*24,2/3/2026,2/3/2026,تسليم,26000410,,-2,17422,
SHK,FGWH,1031002,شيخ الكار مكعبات مرقة الدجاج 20 غم 1*24*24,2/4/2026,2/4/2026,تسليم,26000439,,-72,17350,
SHK,FGWH,1031002,شيخ الكار مكعبات مرقة الدجاج 20 غم 1*24*24,2/4/2026,2/4/2026,تسليم,26000444,,-240,17110,
SHK,FGWH,1031002,شيخ الكار مكعبات مرقة الدجاج 20 غم 1*24*24,2/4/2026,2/4/2026,تسليم,26000437,,-1200,15910,
SHK,FGWH,1031002,شيخ الكار مكعبات مرقة الدجاج 20 غم 1*24*24,2/4/2026,2/4/2026,تسليم,26000438,,-72,15838,
SHK,FGWH,1031002,شيخ الكار مكعبات مرقة الدجاج 20 غم 1*24*24,2/4/2026,2/4/2026,تسليم,26000433,,-480,15358,
SHK,FGWH,1031002,شيخ الكار مكعبات مرقة الدجاج 20 غم 1*24*24,2/4/2026,2/4/2026,مرتجع بيع,26000115,,72,15430,
SHK,FGWH,1031002,شيخ الكار مكعبات مرقة الدجاج 20 غم 1*24*24,2/5/2026,2/5/2026,تسليم,26000455,,-240,15190,
SHK,FGWH,1031002,شيخ الكار مكعبات مرقة الدجاج 20 غم 1*24*24,2/5/2026,2/5/2026,تسليم,26000455,,-24,15166,
SHK,FGWH,1031002,شيخ الكار مكعبات مرقة الدجاج 20 غم 1*24*24,2/5/2026,2/5/2026,تسليم,26000457,,-24,15142,
SHK,FGWH,1031002,شيخ الكار مكعبات مرقة الدجاج 20 غم 1*24*24,2/5/2026,2/5/2026,تسليم,26000457,,-240,14902,
SHK,FGWH,1031002,شيخ الكار مكعبات مرقة الدجاج 20 غم 1*24*24,2/8/2026,2/8/2026,تحويل دخول,26000007,101,48,14950,
SHK,FGWH,1031002,شيخ الكار مكعبات مرقة الدجاج 20 غم 1*24*24,2/10/2026,2/10/2026,تحويل خروج,26000008,101,-72,14878,
SHK,FGWH,1031002,شيخ الكار مكعبات مرقة الدجاج 20 غم 1*24*24,2/11/2026,2/11/2026,تسليم,26000589,,-120,14758,
SHK,FGWH,1031002,شيخ الكار مكعبات مرقة الدجاج 20 غم 1*24*24,2/12/2026,2/12/2026,فاتورة شراء,26000267,,1560,16318,
SHK,FGWH,1031002,شيخ الكار مكعبات مرقة الدجاج 20 غم 1*24*24,2/13/2026,2/13/2026,فاتورة بيع,260000023,,-24,16294,
SHK,FGWH,1031002,شيخ الكار مكعبات مرقة الدجاج 20 غم 1*24*24,2/13/2026,2/13/2026,فاتورة بيع,260000021,,-24,16270,
SHK,FGWH,1031002,شيخ الكار مكعبات مرقة الدجاج 20 غم 1*24*24,2/13/2026,2/13/2026,فاتورة بيع,260000021,,-240,16030,
SHK,FGWH,1031002,شيخ الكار مكعبات مرقة الدجاج 20 غم 1*24*24,2/13/2026,2/13/2026,فاتورة بيع,260000023,,-240,15790,
SHK,FGWH,1031002,شيخ الكار مكعبات مرقة الدجاج 20 غم 1*24*24,2/15/2026,2/15/2026,مرتجع بيع,26000160,,48,15838,
SHK,FGWH,1031002,شيخ الكار مكعبات مرقة الدجاج 20 غم 1*24*24,2/15/2026,2/15/2026,تسليم,26000645,,-240,15598,
SHK,FGWH,1031002,شيخ الكار مكعبات مرقة الدجاج 20 غم 1*24*24,2/15/2026,2/15/2026,مرتجع بيع,26000160,,528,16126,
SHK,FGWH,1031002,شيخ الكار مكعبات مرقة الدجاج 20 غم 1*24*24,2/15/2026,2/15/2026,تسليم,26000630,,-528,15598,
SHK,FGWH,1031002,شيخ الكار مكعبات مرقة الدجاج 20 غم 1*24*24,2/15/2026,2/15/2026,تسليم,26000630,,-48,15550,
SHK,FGWH,1031002,شيخ الكار مكعبات مرقة الدجاج 20 غم 1*24*24,2/15/2026,2/15/2026,تسليم,26000644,,-240,15310,
SHK,FGWH,1031002,شيخ الكار مكعبات مرقة الدجاج 20 غم 1*24*24,2/15/2026,2/15/2026,تسليم,26000644,,-24,15286,
SHK,FGWH,1031002,شيخ الكار مكعبات مرقة الدجاج 20 غم 1*24*24,2/15/2026,2/15/2026,تسليم,26000639,,-48,15238,
SHK,FGWH,1031002,شيخ الكار مكعبات مرقة الدجاج 20 غم 1*24*24,2/15/2026,2/15/2026,تسليم,26000631,,-2,15236,
SHK,FGWH,1031002,شيخ الكار مكعبات مرقة الدجاج 20 غم 1*24*24,2/15/2026,2/15/2026,تسليم,26000639,,-480,14756,
SHK,FGWH,1031002,شيخ الكار مكعبات مرقة الدجاج 20 غم 1*24*24,2/15/2026,2/15/2026,تسليم,26000651,,-44,14712,
SHK,FGWH,1031002,شيخ الكار مكعبات مرقة الدجاج 20 غم 1*24*24,2/15/2026,2/15/2026,تسليم,26000651,,-4,14708,
SHK,FGWH,1031002,شيخ الكار مكعبات مرقة الدجاج 20 غم 1*24*24,2/15/2026,2/15/2026,تسليم,26000631,,-22,14686,
SHK,FGWH,1031002,شيخ الكار مكعبات مرقة الدجاج 20 غم 1*24*24,2/15/2026,2/15/2026,تسليم,26000645,,-24,14662,
SHK,FGWH,1031002,شيخ الكار مكعبات مرقة الدجاج 20 غم 1*24*24,2/15/2026,2/15/2026,تسليم,26000647,,-240,14422,
SHK,FGWH,1031002,شيخ الكار مكعبات مرقة الدجاج 20 غم 1*24*24,2/15/2026,2/15/2026,تسليم,26000647,,-24,14398,
SHK,FGWH,1031002,شيخ الكار مكعبات مرقة الدجاج 20 غم 1*24*24,2/16/2026,2/16/2026,تسليم,26000674,,-2,14396,
SHK,FGWH,1031002,شيخ الكار مكعبات مرقة الدجاج 20 غم 1*24*24,2/16/2026,2/16/2026,تحويل خروج,26000016,101,-48,14348,
SHK,FGWH,1031002,شيخ الكار مكعبات مرقة الدجاج 20 غم 1*24*24,2/16/2026,2/16/2026,تسليم,26000674,,-22,14326,
SHK,FGWH,1031002,شيخ الكار مكعبات مرقة الدجاج 20 غم 1*24*24,2/18/2026,2/18/2026,تسليم,26000699,,-240,14086,
SHK,FGWH,1031002,شيخ الكار مكعبات مرقة الدجاج 20 غم 1*24*24,2/18/2026,2/18/2026,تسليم,26000700,,-132,13954,
SHK,FGWH,1031002,شيخ الكار مكعبات مرقة الدجاج 20 غم 1*24*24,2/18/2026,2/18/2026,تسليم,26000699,,-24,13930,
SHK,FGWH,1031002,شيخ الكار مكعبات مرقة الدجاج 20 غم 1*24*24,2/18/2026,2/18/2026,تسليم,26000700,,-12,13918,
SHK,FGWH,1031002,شيخ الكار مكعبات مرقة الدجاج 20 غم 1*24*24,2/19/2026,2/19/2026,تسليم,26000732,,-360,13558,
SHK,FGWH,1031002,شيخ الكار مكعبات مرقة الدجاج 20 غم 1*24*24,2/19/2026,2/19/2026,تسليم,26000728,,-24,13534,
SHK,FGWH,1031002,شيخ الكار مكعبات مرقة الدجاج 20 غم 1*24*24,2/19/2026,2/19/2026,تسليم,26000728,,-240,13294,
SHK,FGWH,1031002,شيخ الكار مكعبات مرقة الدجاج 20 غم 1*24*24,2/22/2026,2/22/2026,تسليم,26000762,,-120,13174,
SHK,FGWH,1031002,شيخ الكار مكعبات مرقة الدجاج 20 غم 1*24*24,2/22/2026,2/22/2026,تسليم,26000752,,-24,13150,
SHK,FGWH,1031002,شيخ الكار مكعبات مرقة الدجاج 20 غم 1*24*24,2/22/2026,2/22/2026,تسليم,26000752,,-240,12910,
SHK,FGWH,1031002,شيخ الكار مكعبات مرقة الدجاج 20 غم 1*24*24,2/22/2026,2/22/2026,تسليم,26000762,,-1200,11710,
SHK,FGWH,1031002,شيخ الكار مكعبات مرقة الدجاج 20 غم 1*24*24,2/22/2026,2/22/2026,مرتجع بيع,26000168,,240,11950,
SHK,FGWH,1031002,شيخ الكار مكعبات مرقة الدجاج 20 غم 1*24*24,2/22/2026,2/22/2026,مرتجع بيع,26000168,,24,11974,
SHK,FGWH,1031002,شيخ الكار مكعبات مرقة الدجاج 20 غم 1*24*24,2/22/2026,2/22/2026,تسليم,26000764,,-24,11950,
SHK,FGWH,1031002,شيخ الكار مكعبات مرقة الدجاج 20 غم 1*24*24,2/22/2026,2/22/2026,تسليم,26000763,,-48,11902,
SHK,FGWH,1031002,شيخ الكار مكعبات مرقة الدجاج 20 غم 1*24*24,2/22/2026,2/22/2026,تسليم,26000764,,-240,11662,
SHK,FGWH,1031002,شيخ الكار مكعبات مرقة الدجاج 20 غم 1*24*24,2/22/2026,2/22/2026,تسليم,26000763,,-480,11182,
SHK,FGWH,1031002,شيخ الكار مكعبات مرقة الدجاج 20 غم 1*24*24,2/22/2026,2/22/2026,تسليم,26000765,,-24,11158,
SHK,FGWH,1031002,شيخ الكار مكعبات مرقة الدجاج 20 غم 1*24*24,2/22/2026,2/22/2026,تسليم,26000765,,-240,10918,
SHK,FGWH,1031002,شيخ الكار مكعبات مرقة الدجاج 20 غم 1*24*24,2/23/2026,2/23/2026,تسليم,26000785,,-44,10874,
SHK,FGWH,1031002,شيخ الكار مكعبات مرقة الدجاج 20 غم 1*24*24,2/23/2026,2/23/2026,تسليم,26000785,,-4,10870,
SHK,FGWH,1031002,شيخ الكار مكعبات مرقة الدجاج 20 غم 1*24*24,2/24/2026,2/24/2026,تسليم,26000793,,-24,10846,
SHK,FGWH,1031002,شيخ الكار مكعبات مرقة الدجاج 20 غم 1*24*24,2/24/2026,2/24/2026,تسليم,26000801,,-2,10844,
SHK,FGWH,1031002,شيخ الكار مكعبات مرقة الدجاج 20 غم 1*24*24,2/24/2026,2/24/2026,تسليم,26000801,,-22,10822,
SHK,FGWH,1031002,شيخ الكار مكعبات مرقة الدجاج 20 غم 1*24*24,2/24/2026,2/24/2026,تسليم,26000793,,-240,10582,
SHK,FGWH,1031002,شيخ الكار مكعبات مرقة الدجاج 20 غم 1*24*24,2/25/2026,2/25/2026,تسليم,26000809,,-504,10078,
SHK,FGWH,1031002,شيخ الكار مكعبات مرقة الدجاج 20 غم 1*24*24,2/26/2026,2/26/2026,تسليم,26000822,,-2,10076,
SHK,FGWH,1031002,شيخ الكار مكعبات مرقة الدجاج 20 غم 1*24*24,2/28/2026,2/28/2026,تسليم,26000845,,-22,10054,
SHK,FGWH,1031002,شيخ الكار مكعبات مرقة الدجاج 20 غم 1*24*24,2/28/2026,2/28/2026,تسليم,26000845,,-2,10052,
SHK,FGWH,1031002,شيخ الكار مكعبات مرقة الدجاج 20 غم 1*24*24,3/1/2026,3/1/2026,تحويل خروج,26000025,101,-48,10004,
SHK,FGWH,1031002,شيخ الكار مكعبات مرقة الدجاج 20 غم 1*24*24,3/1/2026,3/1/2026,تحويل خروج,26000026,103,-96,9908,
SHK,FGWH,1031002,شيخ الكار مكعبات مرقة الدجاج 20 غم 1*24*24,3/3/2026,3/3/2026,تسليم,26000892,,-48,9860,
SHK,FGWH,1031002,شيخ الكار مكعبات مرقة الدجاج 20 غم 1*24*24,3/4/2026,3/4/2026,تسليم,26000910,26190005,-132,9728,
SHK,FGWH,1031002,شيخ الكار مكعبات مرقة الدجاج 20 غم 1*24*24,3/4/2026,3/4/2026,تسليم,26000910,26190005,-12,9716,
SHK,FGWH,1031002,شيخ الكار مكعبات مرقة الدجاج 20 غم 1*24*24,3/4/2026,3/4/2026,تسليم,26000899,26120007,-22,9694,
SHK,FGWH,1031002,شيخ الكار مكعبات مرقة الدجاج 20 غم 1*24*24,3/4/2026,3/4/2026,تسليم,26000899,26120007,-2,9692,
SHK,FGWH,1031002,شيخ الكار مكعبات مرقة الدجاج 20 غم 1*24*24,3/7/2026,3/7/2026,تسليم,26000934,,-1,9691,
SHK,FGWH,1031002,شيخ الكار مكعبات مرقة الدجاج 20 غم 1*24*24,3/8/2026,3/8/2026,تسليم,26000947,,-2,9689,
SHK,FGWH,1031002,شيخ الكار مكعبات مرقة الدجاج 20 غم 1*24*24,3/8/2026,3/8/2026,تسليم,26000953,2610036,-44,9645,
SHK,FGWH,1031002,شيخ الكار مكعبات مرقة الدجاج 20 غم 1*24*24,3/8/2026,3/8/2026,تسليم,26000953,2610036,-4,9641,
SHK,FGWH,1031002,شيخ الكار مكعبات مرقة الدجاج 20 غم 1*24*24,3/9/2026,3/9/2026,تسليم,26000988,26190013,-24,9617,
SHK,FGWH,1031002,شيخ الكار مكعبات مرقة الدجاج 20 غم 1*24*24,3/9/2026,3/9/2026,تحويل خروج,26000032,102,-24,9593,
SHK,FGWH,1031002,شيخ الكار مكعبات مرقة الدجاج 20 غم 1*24*24,3/9/2026,3/9/2026,تسليم,26000988,26190013,-240,9353,
SHK,FGWH,1031002,شيخ الكار مكعبات مرقة الدجاج 20 غم 1*24*24,3/11/2026,3/11/2026,تسليم,26001018,26190019,-2,9351,
SHK,FGWH,1031002,شيخ الكار مكعبات مرقة الدجاج 20 غم 1*24*24,3/11/2026,3/11/2026,تسليم,26001018,26190019,-22,9329,
SHK,FGWH,1031002,شيخ الكار مكعبات مرقة الدجاج 20 غم 1*24*24,3/12/2026,3/12/2026,تسليم,26001036,,-22,9307,
SHK,FGWH,1031002,شيخ الكار مكعبات مرقة الدجاج 20 غم 1*24*24,3/12/2026,3/12/2026,تسليم,26001036,,-2,9305,
SHK,FGWH,1031002,شيخ الكار مكعبات مرقة الدجاج 20 غم 1*24*24,3/15/2026,3/15/2026,تسليم,26001076,,-240,9065,
SHK,FGWH,1031002,شيخ الكار مكعبات مرقة الدجاج 20 غم 1*24*24,3/15/2026,3/15/2026,تسليم,26001074,,-240,8825,
SHK,FGWH,1031002,شيخ الكار مكعبات مرقة الدجاج 20 غم 1*24*24,3/15/2026,3/15/2026,تسليم,26001074,,-24,8801,
SHK,FGWH,1031002,شيخ الكار مكعبات مرقة الدجاج 20 غم 1*24*24,3/15/2026,3/15/2026,تسليم,26001075,,-480,8321,
SHK,FGWH,1031002,شيخ الكار مكعبات مرقة الدجاج 20 غم 1*24*24,3/15/2026,3/15/2026,تسليم,26001075,,-48,8273,
SHK,FGWH,1031002,شيخ الكار مكعبات مرقة الدجاج 20 غم 1*24*24,3/15/2026,3/15/2026,تسليم,26001071,,-72,8201,
SHK,FGWH,1031002,شيخ الكار مكعبات مرقة الدجاج 20 غم 1*24*24,3/15/2026,3/15/2026,تسليم,26001076,,-24,8177,
SHK,FGWH,1031002,شيخ الكار مكعبات مرقة الدجاج 20 غم 1*24*24,3/16/2026,3/16/2026,تسليم,26001093,,-120,8057,
SHK,FGWH,1031002,شيخ الكار مكعبات مرقة الدجاج 20 غم 1*24*24,3/24/2026,3/24/2026,تحويل خروج,26000039,101,-48,8009,
SHK,FGWH,1031002,شيخ الكار مكعبات مرقة الدجاج 20 غم 1*24*24,3/24/2026,3/24/2026,تسليم,26001127,,-240,7769,
SHK,FGWH,1031002,شيخ الكار مكعبات مرقة الدجاج 20 غم 1*24*24,3/24/2026,3/24/2026,تسليم,26001127,,-24,7745,
SHK,FGWH,1031002,شيخ الكار مكعبات مرقة الدجاج 20 غم 1*24*24,3/26/2026,3/26/2026,تسليم,26001153,,-132,7613,
SHK,FGWH,1031002,شيخ الكار مكعبات مرقة الدجاج 20 غم 1*24*24,3/26/2026,3/26/2026,تسليم,26001153,,-12,7601,
