CustomerCode,CustomerName,Salesperson,Amt,QYT,ItemDescription,ItemCode,ItemGroup,DocNum,Year,Month,DocType,DB,ReferenceNumber
110000620,مؤسسة التدريب المهني - معهد تدريب مهني ابو نصير/الحلويات,Tenders,21.723,12,لويال منظف أرضيات 2.4 لتر *1,1151120,Legumes & Spices,26103725,2026,06,فاتورة,الشركة التجارية,
110000620,مؤسسة التدريب المهني - معهد تدريب مهني ابو نصير/الحلويات,Tenders,20.69,12,لويال سائل للجلي 2 لتر *1,1151115,Legumes & Spices,26103725,2026,06,فاتورة,الشركة التجارية,
110000620,مؤسسة التدريب المهني - معهد تدريب مهني ابو نصير/الحلويات,Tenders,7.759,12,سيترس مبيض الغسيل للملابس (كلور) 1 لتر *1,1151119,Legumes & Spices,26103725,2026,06,فاتورة,الشركة التجارية,
110000620,مؤسسة التدريب المهني - معهد تدريب مهني ابو نصير/الحلويات,Tenders,4.828,4,لايف وايف مزيل للدهون بخاخ 600 ملم *1,1151114,Legumes & Spices,26103725,2026,06,فاتورة,الشركة التجارية,
110000707,يوسف أحمد -كاش فان,يوسف أحمد,0,4,ميار تونا 120 غم بالزيت النباتي 1*48,1071008,Tuna,26103501,2026,05,فاتورة,الشركة التجارية,20172
110000707,يوسف أحمد -كاش فان,يوسف أحمد,6.455,24,شيخ الكار فطر مقطع 300 غم 1*24,1131001,Sheikh Alkar - Canned food,26103501,2026,05,فاتورة,الشركة التجارية,20172
110000707,يوسف أحمد -كاش فان,يوسف أحمد,5.608,22,شيخ الكار فول حب 400 غم (73) 1*24,1131006,Sheikh Alkar - Canned food,26103501,2026,05,فاتورة,الشركة التجارية,20172
110000707,يوسف أحمد -كاش فان,يوسف أحمد,6.197,3,شيخ الكار جميد سائل 1 كغم 1*8,1111002,Jameed,26103501,2026,05,فاتورة,الشركة التجارية,20172
110000707,يوسف أحمد -كاش فان,يوسف أحمد,22,44,ميار تونا 120 غم بالزيت النباتي 1*48,1071008,Tuna,26103501,2026,05,فاتورة,الشركة التجارية,20172
110000707,يوسف أحمد -كاش فان,يوسف أحمد,0,2,شيخ الكار فول حب 400 غم (73) 1*24,1131006,Sheikh Alkar - Canned food,26103501,2026,05,فاتورة,الشركة التجارية,20172
140000090,مستشفى الدكتور جميل التوتنجي,Tenders,8.586,12,سرور مربى نكهات مختلفة 400 غم 1*1,1151113,Legumes & Spices,26103591,2026,06,فاتورة,الشركة التجارية,-
140000090,مستشفى الدكتور جميل التوتنجي,Tenders,47.058,24,شيخ الكار رب البندورة 1350 غم تركيز 26 %,1151031,Legumes & Spices,26103591,2026,06,فاتورة,الشركة التجارية,-
140000090,مستشفى الدكتور جميل التوتنجي,Tenders,9.31,4,شيخ الكار بهارات مشكلة (مطحونة) 1 كغم,1151094,Legumes & Spices,26103591,2026,06,فاتورة,الشركة التجارية,-
140000090,مستشفى الدكتور جميل التوتنجي,Tenders,24.052,9,شيخ الكار زبيب بدون بذور 1 كغم,1151097,Legumes & Spices,26103591,2026,06,فاتورة,الشركة التجارية,-
140000090,مستشفى الدكتور جميل التوتنجي,Tenders,5.172,2,شيخ الكار كركم مطحون 1 كغم,1151058,Legumes & Spices,26103591,2026,06,فاتورة,الشركة التجارية,-
140000090,مستشفى الدكتور جميل التوتنجي,Tenders,11.379,3,"شيخ الكار بهارات كبسة (حب , مطحون) 1 كغم",1151093,Legumes & Spices,26103591,2026,06,فاتورة,الشركة التجارية,-
140000090,مستشفى الدكتور جميل التوتنجي,Tenders,5,2,شيخ الكار كاري 1 كغم,1151110,Legumes & Spices,26103591,2026,06,فاتورة,الشركة التجارية,-
140000090,مستشفى الدكتور جميل التوتنجي,Tenders,4.167,5,شيخ الكار تمر عجوة مطحون 1 كغم,1151051,Legumes & Spices,26103591,2026,06,فاتورة,الشركة التجارية,-
140000090,مستشفى الدكتور جميل التوتنجي,Tenders,12.069,1,شيخ الكار هال مطحون 1 كغم,1151096,Legumes & Spices,26103591,2026,06,فاتورة,الشركة التجارية,-
140000090,مستشفى الدكتور جميل التوتنجي,Tenders,9.314,10,شيخ الكار فريكة ناعمة او خشنة 1 كغم,1151063,Legumes & Spices,26103591,2026,06,فاتورة,الشركة التجارية,-
140000090,مستشفى الدكتور جميل التوتنجي,Tenders,130.229,53,ميار طحينية 900 غم 1*1,1151034,Legumes & Spices,26103591,2026,06,فاتورة,الشركة التجارية,-
140000090,مستشفى الدكتور جميل التوتنجي,Tenders,23,20,شيخ الكار عدس مجروش 1 كغم,1151072,Legumes & Spices,26103591,2026,06,فاتورة,الشركة التجارية,-
140000090,مستشفى الدكتور جميل التوتنجي,Tenders,13.794,1,شيخ الكار هال حب 1 كغم,1151109,Legumes & Spices,26103591,2026,06,فاتورة,الشركة التجارية,-
140000090,مستشفى الدكتور جميل التوتنجي,Tenders,11.818,4,شيخ الكار سمسم حب مقشور ني  1 كغم,1151033,Legumes & Spices,26103591,2026,06,فاتورة,الشركة التجارية,-
140000033,المركز الوطني للصحة النفسية --الرئيسي,Tenders,28.75,25,شيخ الكار عدس مجروش 1 كغم,1151072,Legumes & Spices,26103416,2026,05,فاتورة,الشركة التجارية,-
140000033,المركز الوطني للصحة النفسية --الرئيسي,Tenders,8.864,3,شيخ الكار سمسم حب مقشور ني  1 كغم,1151033,Legumes & Spices,26103416,2026,05,فاتورة,الشركة التجارية,-
140000033,المركز الوطني للصحة النفسية --الرئيسي,Tenders,51.225,55,شيخ الكار فريكة ناعمة او خشنة 1 كغم,1151063,Legumes & Spices,26103416,2026,05,فاتورة,الشركة التجارية,-
140000033,المركز الوطني للصحة النفسية --الرئيسي,Tenders,2.5,1,شيخ الكار كاري 1 كغم,1151110,Legumes & Spices,26103416,2026,05,فاتورة,الشركة التجارية,-
140000033,المركز الوطني للصحة النفسية --الرئيسي,Tenders,5.172,2,شيخ الكار كركم مطحون 1 كغم,1151058,Legumes & Spices,26103416,2026,05,فاتورة,الشركة التجارية,-
140000033,المركز الوطني للصحة النفسية --الرئيسي,Tenders,21.621,456,شيخ الكار مرقة الدجاج مكعبات 20 غم 1*1,1151036,Legumes & Spices,26103416,2026,05,فاتورة,الشركة التجارية,-
140000033,المركز الوطني للصحة النفسية --الرئيسي,Tenders,47.059,24,شيخ الكار رب البندورة 1350 غم تركيز 26 %,1151031,Legumes & Spices,26103416,2026,05,فاتورة,الشركة التجارية,-
140000033,المركز الوطني للصحة النفسية --الرئيسي,Tenders,134.286,60,شيخ الكار حلاوة 800 غم سادة 1*1,1151032,Legumes & Spices,26103416,2026,05,فاتورة,الشركة التجارية,-
140000033,المركز الوطني للصحة النفسية --الرئيسي,Tenders,4.655,2,شيخ الكار بهارات مشكلة (مطحونة) 1 كغم,1151094,Legumes & Spices,26103416,2026,05,فاتورة,الشركة التجارية,-
140000033,المركز الوطني للصحة النفسية --الرئيسي,Tenders,7.586,2,"شيخ الكار بهارات كبسة (حب , مطحون) 1 كغم",1151093,Legumes & Spices,26103416,2026,05,فاتورة,الشركة التجارية,-
140000033,المركز الوطني للصحة النفسية --الرئيسي,Tenders,82.759,48,فريشي مسحوق شراب نكهات مختلفة 750 غم 1*1,1151099,Legumes & Spices,26103416,2026,05,فاتورة,الشركة التجارية,-
140000033,المركز الوطني للصحة النفسية --الرئيسي,Tenders,13.793,1,شيخ الكار هال حب 1 كغم,1151109,Legumes & Spices,26103416,2026,05,فاتورة,الشركة التجارية,-
140000033,المركز الوطني للصحة النفسية --الرئيسي,Tenders,12.069,1,شيخ الكار هال مطحون 1 كغم,1151096,Legumes & Spices,26103416,2026,05,فاتورة,الشركة التجارية,-
110000620,مؤسسة التدريب المهني - معهد تدريب مهني ابو نصير/الحلويات,Tenders,3.19,2,قشطة قرشلة مطحونة ناعم أو خشن او حار 1 كغم,1151092,Legumes & Spices,26103888,2026,06,فاتورة,الشركة التجارية,
110000620,مؤسسة التدريب المهني - معهد تدريب مهني ابو نصير/الحلويات,Tenders,4.31,1,شيخ الكار جوز عين الجمل مقشر 1 كغم,1151098,Legumes & Spices,26103888,2026,06,فاتورة,الشركة التجارية,
110000620,مؤسسة التدريب المهني - معهد تدريب مهني ابو نصير/الحلويات,Tenders,2.328,1,شيخ الكار بهارات مشكلة (مطحونة) 1 كغم,1151094,Legumes & Spices,26103888,2026,06,فاتورة,الشركة التجارية,
110000620,مؤسسة التدريب المهني - معهد تدريب مهني ابو نصير/الحلويات,Tenders,2.5,1,شيخ الكار كاري 1 كغم,1151110,Legumes & Spices,26103888,2026,06,فاتورة,الشركة التجارية,
110000620,مؤسسة التدريب المهني - معهد تدريب مهني ابو نصير/الحلويات,Tenders,3.45,3,شيخ الكار عدس مجروش 1 كغم,1151072,Legumes & Spices,26103888,2026,06,فاتورة,الشركة التجارية,
140000091,مستشفى الحسين / السلط الجديد,Tenders,731.25,390,قشطة قرشلة وكعك بأنواعه محلى او سادة 1 كغم,1151100,Legumes & Spices,26103332,2026,05,فاتورة,الشركة التجارية,-
140000091,مستشفى الحسين / السلط الجديد,Tenders,117.672,350,الخير معجنات جاهزة مشكلة 1*1,1151010,Legumes & Spices,26103332,2026,05,فاتورة,الشركة التجارية,-
140000091,مستشفى الحسين / السلط الجديد,Tenders,35.28,56,قشطة خبز حمام 1 كغم,1151070,Legumes & Spices,26103332,2026,05,فاتورة,الشركة التجارية,-
140000091,مستشفى الحسين / السلط الجديد,Tenders,215.46,342,قشطة خبز قمح أسمر(لمرضى السكري صغير),1151065,Legumes & Spices,26103332,2026,05,فاتورة,الشركة التجارية,-
140000091,مستشفى الحسين / السلط الجديد,Tenders,93.5,550,قشطة خبز شراك,1151066,Legumes & Spices,26103332,2026,05,فاتورة,الشركة التجارية,-
140000091,مستشفى الحسين / السلط الجديد,Tenders,898.7,2090,قشطة خبز كماج كبير 1 كغم,1151069,Legumes & Spices,26103332,2026,05,فاتورة,الشركة التجارية,-
140000134,مؤسسة التدريب المهني-الكرك اناث,Tenders,5.412,6,"شيخ الكار برغل 1 كغم (ناعم,خشن)",1151015,Legumes & Spices,26103710,2026,06,فاتورة,الشركة التجارية,
140000134,مؤسسة التدريب المهني-الكرك اناث,Tenders,5.882,3,شيخ الكار رب البندورة 1350 غم تركيز 26 %,1151031,Legumes & Spices,26103710,2026,06,فاتورة,الشركة التجارية,
140000134,مؤسسة التدريب المهني-الكرك اناث,Tenders,12.762,5,ميار طحينية 900 غم 1*1,1151034,Legumes & Spices,26103710,2026,06,فاتورة,الشركة التجارية,
140000134,مؤسسة التدريب المهني-الكرك اناث,Tenders,11.287,4,شيخ الكار بيض طازج 1920 غم فأكثر 1*1,1151111,Legumes & Spices,26103710,2026,06,فاتورة,الشركة التجارية,
110000187,شركة كينغز أكاديمي المساهمة العامة,سفيان التعمري,400,1,سكر 50 كعم 20*50,1081001,Sugar,26101235,2026,02,فاتورة,الشركة التجارية,10721
110000651,بقالة غصن الحي الاخضر,جهاد فقوسة,43.886,240,ميار معكرونة كوع 300 غم 1*24,1031022,Noodles & Pasta & Soups,26104202,2026,06,فاتورة,الشركة التجارية,20136
110000651,بقالة غصن الحي الاخضر,جهاد فقوسة,0,48,ميار معكرونة صدف كبير 300 غم 1*24,1031018,Noodles & Pasta & Soups,26104202,2026,06,فاتورة,الشركة التجارية,20136
110000651,بقالة غصن الحي الاخضر,جهاد فقوسة,0,48,ميار شعيرية 300 غم 1*24,1031016,Noodles & Pasta & Soups,26104202,2026,06,فاتورة,الشركة التجارية,20136
110000651,بقالة غصن الحي الاخضر,جهاد فقوسة,44.308,240,ميار شعيرية 300 غم 1*24,1031016,Noodles & Pasta & Soups,26104202,2026,06,فاتورة,الشركة التجارية,20136
110000651,بقالة غصن الحي الاخضر,جهاد فقوسة,65.828,360,ميار معكرونة سباغيتي 300 غم 1*24,1031021,Noodles & Pasta & Soups,26104202,2026,06,فاتورة,الشركة التجارية,20136
110000651,بقالة غصن الحي الاخضر,جهاد فقوسة,0,72,شيخ الكار معكرونة فوسلي 300 غم 1*24,1031009,Noodles & Pasta & Soups,26104202,2026,06,فاتورة,الشركة التجارية,20136
110000651,بقالة غصن الحي الاخضر,جهاد فقوسة,65.829,360,ميار معكرونة بيني 300 غم 1*24,1031019,Noodles & Pasta & Soups,26104202,2026,06,فاتورة,الشركة التجارية,20136
140000090,مستشفى الدكتور جميل التوتنجي,Tenders,6.466,10,استريكو خميرة افرنجية جافة 100 غم *1,1151055,Legumes & Spices,26103592,2026,06,فاتورة,الشركة التجارية,-
140000090,مستشفى الدكتور جميل التوتنجي,Tenders,18.381,10,شيخ الكار زيتون أسود 1 كغم,1151059,Legumes & Spices,26103592,2026,06,فاتورة,الشركة التجارية,-
140000090,مستشفى الدكتور جميل التوتنجي,Tenders,18.381,10,شيخ الكار زيتون أخضر 1 كغم,1151064,Legumes & Spices,26103592,2026,06,فاتورة,الشركة التجارية,-
140000090,مستشفى الدكتور جميل التوتنجي,Tenders,22.5,12,قشطة قرشلة وكعك بأنواعه محلى او سادة 1 كغم,1151100,Legumes & Spices,26104083,2026,06,فاتورة,الشركة التجارية,-
140000090,مستشفى الدكتور جميل التوتنجي,Tenders,48.195,76.5,قشطة خبز حمام 1 كغم,1151070,Legumes & Spices,26104083,2026,06,فاتورة,الشركة التجارية,-
140000090,مستشفى الدكتور جميل التوتنجي,Tenders,308.31,717,قشطة خبز كماج صغير 1 كغم,1151071,Legumes & Spices,26104083,2026,06,فاتورة,الشركة التجارية,-
140000090,مستشفى الدكتور جميل التوتنجي,Tenders,280.198,100,شيخ الكار بيض طازج 1920 غم فأكثر 1*1,1151111,Legumes & Spices,26104083,2026,06,فاتورة,الشركة التجارية,-
140000090,مستشفى الدكتور جميل التوتنجي,Tenders,22.68,36,قشطة خبز قمح أسمر(لمرضى السكري صغير),1151065,Legumes & Spices,26104083,2026,06,فاتورة,الشركة التجارية,-
140000090,مستشفى الدكتور جميل التوتنجي,Tenders,17,100,قشطة خبز شراك,1151066,Legumes & Spices,26104083,2026,06,فاتورة,الشركة التجارية,-
110000321,شركة ياسر الحسامي و اخوانه البيادر,أمجد زكي,232.8,480,ميار تونا 120 غم بالزيت النباتي 1*48,1071008,Tuna,26102932,2026,04,فاتورة,الشركة التجارية,10069
110000321,شركة ياسر الحسامي و اخوانه البيادر,أمجد زكي,0,48,ميار تونا 120 غم بالزيت النباتي 1*48,1071008,Tuna,26102932,2026,04,فاتورة,الشركة التجارية,10069
110000321,شركة ياسر الحسامي و اخوانه البيادر,أمجد زكي,232.8,480,ميار تونا 120 غم بالفلفل الحار 1*48,1071007,Tuna,26102932,2026,04,فاتورة,الشركة التجارية,10069
110000321,شركة ياسر الحسامي و اخوانه البيادر,أمجد زكي,0,48,ميار تونا 120 غم بالفلفل الحار 1*48,1071007,Tuna,26102932,2026,04,فاتورة,الشركة التجارية,10069
110000451,محمد حمدان وشريكه,سفيان التعمري,65.829,360,ميار معكرونة صدف كبير 300 غم 1*24,1031018,Noodles & Pasta & Soups,26101922,2026,03,فاتورة,الشركة التجارية,10265
110000451,محمد حمدان وشريكه,سفيان التعمري,65.828,360,ميار معكرونة بيني 300 غم 1*24,1031019,Noodles & Pasta & Soups,26101922,2026,03,فاتورة,الشركة التجارية,10265
110000451,محمد حمدان وشريكه,سفيان التعمري,0,216,ميار معكرونة سباغيتي 300 غم 1*24,1031021,Noodles & Pasta & Soups,26101922,2026,03,فاتورة,الشركة التجارية,10265
110000451,محمد حمدان وشريكه,سفيان التعمري,65.829,360,ميار معكرونة كوع 300 غم 1*24,1031022,Noodles & Pasta & Soups,26101922,2026,03,فاتورة,الشركة التجارية,10265
110000451,محمد حمدان وشريكه,سفيان التعمري,22.154,120,ميار شعيرية 300 غم 1*24,1031016,Noodles & Pasta & Soups,26101922,2026,03,فاتورة,الشركة التجارية,10265
110000719,يزن حمدان -كاش فان,يزن حمدان,5.69,22,شيخ الكار ذرة حلوة 130 غم 1*24,1131004,Sheikh Alkar - Canned food,26103515,2026,05,فاتورة,الشركة التجارية,20176
110000719,يزن حمدان -كاش فان,يزن حمدان,0,2,شيخ الكار ذرة حلوة 130 غم 1*24,1131004,Sheikh Alkar - Canned food,26103515,2026,05,فاتورة,الشركة التجارية,20176
110000050,ذمم عينات,الادارة,3.529,1,عراقي تمر مطحون 10 كغم 1*1,1151086,Dates,26103516,2026,05,فاتورة,الشركة التجارية,10578
110000321,شركة ياسر الحسامي و اخوانه البيادر,أمجد زكي,21.301,120,ميار معكرونة بيني 300 غم 1*24,1031019,Noodles & Pasta & Soups,26103067,2026,05,فاتورة,الشركة التجارية,10069
110000321,شركة ياسر الحسامي و اخوانه البيادر,أمجد زكي,21.301,120,ميار معكرونة صدف كبير 300 غم 1*24,1031018,Noodles & Pasta & Soups,26103067,2026,05,فاتورة,الشركة التجارية,10069
110000321,شركة ياسر الحسامي و اخوانه البيادر,أمجد زكي,107.67,600,ميار شعيرية 300 غم 1*24,1031016,Noodles & Pasta & Soups,26103067,2026,05,فاتورة,الشركة التجارية,10069
110000321,شركة ياسر الحسامي و اخوانه البيادر,أمجد زكي,0,168,ميار معكرونة بيني 300 غم 1*24,1031019,Noodles & Pasta & Soups,26103067,2026,05,فاتورة,الشركة التجارية,10069
110000321,شركة ياسر الحسامي و اخوانه البيادر,أمجد زكي,376.438,360,شيخ الكار شرائح الاناناس 565 غم *24,1131009,Sheikh Alkar - Canned food,26103067,2026,05,فاتورة,الشركة التجارية,10069
110000321,شركة ياسر الحسامي و اخوانه البيادر,أمجد زكي,21.301,120,ميار معكرونة فوسيلي 300 غم 1*24,1031020,Noodles & Pasta & Soups,26103067,2026,05,فاتورة,الشركة التجارية,10069
110000321,شركة ياسر الحسامي و اخوانه البيادر,أمجد زكي,21.301,120,ميار معكرونة سباغيتي 300 غم 1*24,1031021,Noodles & Pasta & Soups,26103067,2026,05,فاتورة,الشركة التجارية,10069
110000321,شركة ياسر الحسامي و اخوانه البيادر,أمجد زكي,0,24,شيخ الكار شرائح الاناناس 565 غم *24,1131009,Sheikh Alkar - Canned food,26103067,2026,05,فاتورة,الشركة التجارية,10069
110000321,شركة ياسر الحسامي و اخوانه البيادر,أمجد زكي,21.301,120,ميار معكرونة كوع 300 غم 1*24,1031022,Noodles & Pasta & Soups,26103067,2026,05,فاتورة,الشركة التجارية,10069
110000321,شركة ياسر الحسامي و اخوانه البيادر,أمجد زكي,95.099,60,شيخ الكار معجون طماطم 1350 غم 26-24 1*6,1121004,Tomato paste,26103067,2026,05,فاتورة,الشركة التجارية,10069
110000321,شركة ياسر الحسامي و اخوانه البيادر,أمجد زكي,260.736,400,شيخ الكار نودلز 70 غم دجاج 1*5*8,1031015,Noodles & Pasta & Soups,26103067,2026,05,فاتورة,الشركة التجارية,10069
110000321,شركة ياسر الحسامي و اخوانه البيادر,أمجد زكي,0,6,شيخ الكار معجون طماطم 1350 غم 26-24 1*6,1121004,Tomato paste,26103067,2026,05,فاتورة,الشركة التجارية,10069
110000321,شركة ياسر الحسامي و اخوانه البيادر,أمجد زكي,223.1,500,شيخ الكار سردين بالزيت النباتي 125 غم 1*50,1071006,Tuna,26103067,2026,05,فاتورة,الشركة التجارية,10069
110000321,شركة ياسر الحسامي و اخوانه البيادر,أمجد زكي,0,120,شيخ الكار نودلز 70 غم دجاج 1*5*8,1031015,Noodles & Pasta & Soups,26103067,2026,05,فاتورة,الشركة التجارية,10069
110000321,شركة ياسر الحسامي و اخوانه البيادر,أمجد زكي,223.1,500,شيخ الكار سردين بالفلفل الحار 125 غم 1*50,1071001,Tuna,26103067,2026,05,فاتورة,الشركة التجارية,10069
110000321,شركة ياسر الحسامي و اخوانه البيادر,أمجد زكي,0,50,شيخ الكار سردين بالزيت النباتي 125 غم 1*50,1071006,Tuna,26103067,2026,05,فاتورة,الشركة التجارية,10069
110000321,شركة ياسر الحسامي و اخوانه البيادر,أمجد زكي,0,50,شيخ الكار سردين بالفلفل الحار 125 غم 1*50,1071001,Tuna,26103067,2026,05,فاتورة,الشركة التجارية,10069
110000707,يوسف أحمد -كاش فان,يوسف أحمد,0,2,ميار شعيرية 300 غم 1*24,1031016,Noodles & Pasta & Soups,26103518,2026,05,فاتورة,الشركة التجارية,20172
110000707,يوسف أحمد -كاش فان,يوسف أحمد,4.062,22,ميار شعيرية 300 غم 1*24,1031016,Noodles & Pasta & Soups,26103518,2026,05,فاتورة,الشركة التجارية,20172
110000314,مؤسسة عماد العمري التجارية,أمجد زكي,0,3,شيخ الكار ذرة حلوة 340 غم 1*24,1131003,Sheikh Alkar - Canned food,26103021,2026,05,فاتورة,الشركة التجارية,10076
110000314,مؤسسة عماد العمري التجارية,أمجد زكي,24.785,23,شيخ الكار شرائح الاناناس 565 غم *24,1131009,Sheikh Alkar - Canned food,26103021,2026,05,فاتورة,الشركة التجارية,10076
110000314,مؤسسة عماد العمري التجارية,أمجد زكي,155.172,600,شيخ الكار فطر مقطع 300 غم 1*24,1131001,Sheikh Alkar - Canned food,26103021,2026,05,فاتورة,الشركة التجارية,10076
110000314,مؤسسة عماد العمري التجارية,أمجد زكي,11.134,21,شيخ الكار ذرة حلوة 340 غم 1*24,1131003,Sheikh Alkar - Canned food,26103021,2026,05,فاتورة,الشركة التجارية,10076
110000314,مؤسسة عماد العمري التجارية,أمجد زكي,92,200,شيخ الكار سردين بالفلفل الحار 125 غم 1*50,1071001,Tuna,26103021,2026,05,فاتورة,الشركة التجارية,10076
110000314,مؤسسة عماد العمري التجارية,أمجد زكي,34.5,75,شيخ الكار سردين بالزيت النباتي 125 غم 1*50,1071006,Tuna,26103021,2026,05,فاتورة,الشركة التجارية,10076
110000314,مؤسسة عماد العمري التجارية,أمجد زكي,0,25,شيخ الكار سردين بالزيت النباتي 125 غم 1*50,1071006,Tuna,26103021,2026,05,فاتورة,الشركة التجارية,10076
110000314,مؤسسة عماد العمري التجارية,أمجد زكي,0,1,شيخ الكار شرائح الاناناس 565 غم *24,1131009,Sheikh Alkar - Canned food,26103021,2026,05,فاتورة,الشركة التجارية,10076
140000134,مؤسسة التدريب المهني-الكرك اناث,Tenders,4.2,3,شيخ الكار عدس حب 1 كغم,1151018,Legumes & Spices,26103711,2026,06,فاتورة,الشركة التجارية,
140000134,مؤسسة التدريب المهني-الكرك اناث,Tenders,3.75,3,شيخ الكار عدس مجروش 1 كغم,1151072,Legumes & Spices,26103711,2026,06,فاتورة,الشركة التجارية,
110000707,يوسف أحمد -كاش فان,يوسف أحمد,0,2,ميار شعيرية 300 غم 1*24,1031016,Noodles & Pasta & Soups,26103520,2026,05,فاتورة,الشركة التجارية,20172
110000707,يوسف أحمد -كاش فان,يوسف أحمد,4.062,22,ميار شعيرية 300 غم 1*24,1031016,Noodles & Pasta & Soups,26103520,2026,05,فاتورة,الشركة التجارية,20172
110000707,يوسف أحمد -كاش فان,يوسف أحمد,6.207,24,شيخ الكار ذرة حلوة 130 غم 1*24,1131004,Sheikh Alkar - Canned food,26103521,2026,05,فاتورة,الشركة التجارية,20172
110000052,عميل نقدي,الادارة,29.412,5,عراقي تمر مطحون 10 كغم 1*1,1151086,Dates,26103400,2026,05,فاتورة,الشركة التجارية,10580
110000707,يوسف أحمد -كاش فان,يوسف أحمد,6.455,24,شيخ الكار فطر مقطع 300 غم 1*24,1131001,Sheikh Alkar - Canned food,26103522,2026,05,فاتورة,الشركة التجارية,20172
110000321,شركة ياسر الحسامي و اخوانه البيادر,أمجد زكي,0,96,ميار معكرونة صدف كبير 300 غم 1*24,1031018,Noodles & Pasta & Soups,26103330,2026,05,فاتورة,الشركة التجارية,10069
110000321,شركة ياسر الحسامي و اخوانه البيادر,أمجد زكي,86.136,480,ميار شعيرية 300 غم 1*24,1031016,Noodles & Pasta & Soups,26103330,2026,05,فاتورة,الشركة التجارية,10069
110000321,شركة ياسر الحسامي و اخوانه البيادر,أمجد زكي,0,72,ميار معكرونة فوسيلي 300 غم 1*24,1031020,Noodles & Pasta & Soups,26103330,2026,05,فاتورة,الشركة التجارية,10069
110000321,شركة ياسر الحسامي و اخوانه البيادر,أمجد زكي,63.904,360,ميار معكرونة بيني 300 غم 1*24,1031019,Noodles & Pasta & Soups,26103330,2026,05,فاتورة,الشركة التجارية,10069
110000321,شركة ياسر الحسامي و اخوانه البيادر,أمجد زكي,42.602,240,ميار معكرونة سباغيتي 300 غم 1*24,1031021,Noodles & Pasta & Soups,26103330,2026,05,فاتورة,الشركة التجارية,10069
110000321,شركة ياسر الحسامي و اخوانه البيادر,أمجد زكي,21.301,120,ميار معكرونة كوع 300 غم 1*24,1031022,Noodles & Pasta & Soups,26103330,2026,05,فاتورة,الشركة التجارية,10069
110000314,مؤسسة عماد العمري التجارية,أمجد زكي,21.943,120,ميار معكرونة كوع 300 غم 1*24,1031022,Noodles & Pasta & Soups,26103447,2026,05,فاتورة,الشركة التجارية,10076
110000314,مؤسسة عماد العمري التجارية,أمجد زكي,21.942,120,ميار معكرونة سباغيتي 300 غم 1*24,1031021,Noodles & Pasta & Soups,26103447,2026,05,فاتورة,الشركة التجارية,10076
110000314,مؤسسة عماد العمري التجارية,أمجد زكي,0,72,ميار معكرونة فوسيلي 300 غم 1*24,1031020,Noodles & Pasta & Soups,26103447,2026,05,فاتورة,الشركة التجارية,10076
110000314,مؤسسة عماد العمري التجارية,أمجد زكي,21.943,120,ميار معكرونة بيني 300 غم 1*24,1031019,Noodles & Pasta & Soups,26103447,2026,05,فاتورة,الشركة التجارية,10076
110000314,مؤسسة عماد العمري التجارية,أمجد زكي,0,2,ميار شاي 100 ميدالية 1*24,1051002,Tea,26103447,2026,05,فاتورة,الشركة التجارية,10076
110000314,مؤسسة عماد العمري التجارية,أمجد زكي,20.174,22,ميار شاي 100 ميدالية 1*24,1051002,Tea,26103447,2026,05,فاتورة,الشركة التجارية,10076
110000314,مؤسسة عماد العمري التجارية,أمجد زكي,22.154,120,ميار شعيرية 300 غم 1*24,1031016,Noodles & Pasta & Soups,26103447,2026,05,فاتورة,الشركة التجارية,10076
110000314,مؤسسة عماد العمري التجارية,أمجد زكي,21.943,120,ميار معكرونة صدف كبير 300 غم 1*24,1031018,Noodles & Pasta & Soups,26103447,2026,05,فاتورة,الشركة التجارية,10076
110000321,شركة ياسر الحسامي و اخوانه البيادر,أمجد زكي,86.136,480,ميار شعيرية 300 غم 1*24,1031016,Noodles & Pasta & Soups,26103680,2026,06,فاتورة,الشركة التجارية,10069
110000321,شركة ياسر الحسامي و اخوانه البيادر,أمجد زكي,42.602,240,ميار معكرونة بيني 300 غم 1*24,1031019,Noodles & Pasta & Soups,26103680,2026,06,فاتورة,الشركة التجارية,10069
110000321,شركة ياسر الحسامي و اخوانه البيادر,أمجد زكي,0,168,ميار معكرونة سباغيتي 300 غم 1*24,1031021,Noodles & Pasta & Soups,26103680,2026,06,فاتورة,الشركة التجارية,10069
110000321,شركة ياسر الحسامي و اخوانه البيادر,أمجد زكي,42.602,240,ميار معكرونة سباغيتي 300 غم 1*24,1031021,Noodles & Pasta & Soups,26103680,2026,06,فاتورة,الشركة التجارية,10069
110000321,شركة ياسر الحسامي و اخوانه البيادر,أمجد زكي,42.602,240,ميار معكرونة كوع 300 غم 1*24,1031022,Noodles & Pasta & Soups,26103680,2026,06,فاتورة,الشركة التجارية,10069
140000125,بورصة عمان,Tenders,64.656,50,لويال سائل لغسيل الايدي 500 ملم *1,1151116,Legumes & Spices,26102496,2026,04,فاتورة,الشركة التجارية,
140000125,بورصة عمان,Tenders,17.241,10,لويال سائل للجلي 2 لتر *1,1151115,Legumes & Spices,26102496,2026,04,فاتورة,الشركة التجارية,
140000125,بورصة عمان,Tenders,12.069,10,لايف وايف مزيل للدهون بخاخ 600 ملم *1,1151114,Legumes & Spices,26102496,2026,04,فاتورة,الشركة التجارية,
