الشركة,الصنف,الوصف,رمز المستودع,اسم المستودع,الرصيد,قيمة المخزون,كلفة الوحدة,سعر البيع,الربح,هامش الربح,Column1
MUWAQQAR,1181553,سليف طحينية الموسم 450,PKGWH,مستودع التعبئة والتغليف,7280,72.8,0.01,0,,,
MUWAQQAR,1181554,سليف,PKGWH,مستودع التعبئة والتغليف,7280,58.24,0.008,0,,,
MUWAQQAR,1021144,ميار حلاوة 5 كغم سادة 1*4,WIP,WIP,141,951.75,6.75,0,,,
MUWAQQAR,1181555,تنك شيخ الكار طحينية 8 كغم -جديد (برتقالي),PKGWH,مستودع التعبئة والتغليف,300,273.6,0.912,0,,,
MUWAQQAR,1181555,تنك شيخ الكار طحينية 8 كغم -جديد (برتقالي),WIP,WIP,300,273.6,0.912,0,,,
MUWAQQAR,1021006,ميار حلاوة 1300 غم رشة فستق 1*6,EXPWH,مستودع التوالف,3,0,0,0,,,
MUWAQQAR,1181044,مرتبان  طحينية 7 كغم مربع متعدد,PKGWH,مستودع التعبئة والتغليف,195,126.75,0.65,0,,,
MUWAQQAR,1181556,كرتون تمر مطحون ميار 700 غم,PKGWH,مستودع التعبئة والتغليف,2220,333,0.15,0,,,
MUWAQQAR,1021090,الميلاد حلاوة 300 غم 1*12  فستق,SAHABWH,مستودع سحاب,0.001,0,0,0,,,
MUWAQQAR,1021021,الموسم حلاوة 800 غم سادة 1*12,EXPWH,مستودع التوالف,22,20.218,0.919,0,,,
MUWAQQAR,1011009,الموسم طحينية 900 غم مطرة 1*1,SAHABWH,مستودع سحاب,1,1.419,1.419,0,,,
MUWAQQAR,1181559,كرتون بني غير مطبوع طرود الخير 2,PKGWH,مستودع التعبئة والتغليف,1295,505.05,0.39,0,,,
MUWAQQAR,1181558,كرتون بني غير مطبوع طرود الخير 1,PKGWH,مستودع التعبئة والتغليف,1730,823.48,0.476,0,,,
MUWAQQAR,1181560,كرتون بني غير مطبوع طرود الخير 3,PKGWH,مستودع التعبئة والتغليف,1680,557.76,0.332,0,,,
